"","species","species.code","stop","date","year","occ.hist","julian.z","time.m.z","cloud.cover.z","wind.z","noise.z","snow.cover.z","precip.z","temp.z","lat.z"
"4428","Northern Saw-whet Owl","NSWO",6,"2007-04-01","2007","0000000000000000",-0.170282747061897,0.0810570851096583,-0.731957599603146,0.48593174642507,1.05415998887263,0.320201002102275,-0.181053749544983,-1.23474281086457,0
"4429","Barred Owl","BARR",7,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"4430","Great Horned Owl","GHOW",7,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"4431","Northern Saw-whet Owl","NSWO",7,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"4432","Barred Owl","BARR",8,"2007-04-01","2007","0000000000010000",-0.170282747061897,0.303448752059858,-0.731957599603146,1.67446610456431,-0.597749937824425,0.320201002102275,-0.181053749544983,-0.766001936574674,0
"4433","Great Horned Owl","GHOW",8,"2007-04-01","2007","0000000000000000",-0.170282747061897,0.303448752059858,-0.731957599603146,1.67446610456431,-0.597749937824425,0.320201002102275,-0.181053749544983,-0.766001936574674,0
"4434","Northern Saw-whet Owl","NSWO",8,"2007-04-01","2007","0000000000000000",-0.170282747061897,0.303448752059858,-0.731957599603146,1.67446610456431,-0.597749937824425,0.320201002102275,-0.181053749544983,-0.766001936574674,0
"4435","Barred Owl","BARR",9,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"4436","Great Horned Owl","GHOW",9,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"4437","Northern Saw-whet Owl","NSWO",9,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"4438","Barred Owl","BARR",10,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"4439","Great Horned Owl","GHOW",10,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"4440","Northern Saw-whet Owl","NSWO",10,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"6211","Barred Owl","BARR",1,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"6212","Great Horned Owl","GHOW",1,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"6213","Northern Saw-whet Owl","NSWO",1,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"6214","Barred Owl","BARR",2,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"6215","Great Horned Owl","GHOW",2,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"6216","Northern Saw-whet Owl","NSWO",2,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"6217","Barred Owl","BARR",3,"2007-04-01","2007","0000000110000000",-0.170282747061897,-0.32587234803326,-0.731957599603146,-0.702602611714171,-0.597749937824425,0.320201002102275,-0.181053749544983,-0.531631499429728,0
"6218","Great Horned Owl","GHOW",3,"2007-04-01","2007","0000000000000000",-0.170282747061897,-0.32587234803326,-0.731957599603146,-0.702602611714171,-0.597749937824425,0.320201002102275,-0.181053749544983,-0.531631499429728,0
"6219","Northern Saw-whet Owl","NSWO",3,"2007-04-01","2007","0000000000000000",-0.170282747061897,-0.32587234803326,-0.731957599603146,-0.702602611714171,-0.597749937824425,0.320201002102275,-0.181053749544983,-0.531631499429728,0
"6220","Barred Owl","BARR",4,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"6221","Great Horned Owl","GHOW",4,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"6222","Northern Saw-whet Owl","NSWO",4,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"6223","Barred Owl","BARR",5,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"6224","Great Horned Owl","GHOW",5,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"6225","Northern Saw-whet Owl","NSWO",5,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"6226","Barred Owl","BARR",6,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"6227","Great Horned Owl","GHOW",6,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"6228","Northern Saw-whet Owl","NSWO",6,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"6229","Barred Owl","BARR",7,"2007-04-01","2007","0000000000000000",-0.170282747061897,0.0573983971362328,-0.731957599603146,0.48593174642507,-0.597749937824425,-0.912132212410609,-0.181053749544983,-0.531631499429728,0
"6230","Great Horned Owl","GHOW",7,"2007-04-01","2007","0110010111110011",-0.170282747061897,0.0573983971362328,-0.731957599603146,0.48593174642507,-0.597749937824425,-0.912132212410609,-0.181053749544983,-0.531631499429728,0
"6231","Northern Saw-whet Owl","NSWO",7,"2007-04-01","2007","0000000000000000",-0.170282747061897,0.0573983971362328,-0.731957599603146,0.48593174642507,-0.597749937824425,-0.912132212410609,-0.181053749544983,-0.531631499429728,0
"6232","Barred Owl","BARR",8,"2007-04-01","2007","0000000000111000",-0.170282747061897,0.17569183700336,-0.731957599603146,-0.702602611714171,1.05415998887263,0.320201002102275,-0.181053749544983,-0.531631499429728,0
"6233","Great Horned Owl","GHOW",8,"2007-04-01","2007","0000000000000000",-0.170282747061897,0.17569183700336,-0.731957599603146,-0.702602611714171,1.05415998887263,0.320201002102275,-0.181053749544983,-0.531631499429728,0
"6234","Northern Saw-whet Owl","NSWO",8,"2007-04-01","2007","0000000000000000",-0.170282747061897,0.17569183700336,-0.731957599603146,-0.702602611714171,1.05415998887263,0.320201002102275,-0.181053749544983,-0.531631499429728,0
"6235","Barred Owl","BARR",9,"2007-04-01","2007","0000000111111000",-0.170282747061897,0.293985276870487,-0.731957599603146,-0.702602611714171,-0.597749937824425,0.320201002102275,-0.181053749544983,-0.531631499429728,0
"6236","Great Horned Owl","GHOW",9,"2007-04-01","2007","0000000000000000",-0.170282747061897,0.293985276870487,-0.731957599603146,-0.702602611714171,-0.597749937824425,0.320201002102275,-0.181053749544983,-0.531631499429728,0
"6237","Northern Saw-whet Owl","NSWO",9,"2007-04-01","2007","0000000000000000",-0.170282747061897,0.293985276870487,-0.731957599603146,-0.702602611714171,-0.597749937824425,0.320201002102275,-0.181053749544983,-0.531631499429728,0
"6238","Barred Owl","BARR",10,"2007-04-01","2007","0101100100010010",-0.170282747061897,0.412278716737615,-0.731957599603146,-0.702602611714171,1.05415998887263,0.320201002102275,-0.181053749544983,-1.00037237371962,0
"6239","Great Horned Owl","GHOW",10,"2007-04-01","2007","0000000000000000",-0.170282747061897,0.412278716737615,-0.731957599603146,-0.702602611714171,1.05415998887263,0.320201002102275,-0.181053749544983,-1.00037237371962,0
"6240","Northern Saw-whet Owl","NSWO",10,"2007-04-01","2007","0000000000000000",-0.170282747061897,0.412278716737615,-0.731957599603146,-0.702602611714171,1.05415998887263,0.320201002102275,-0.181053749544983,-1.00037237371962,0
"8521","Barred Owl","BARR",1,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"8522","Great Horned Owl","GHOW",1,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"8523","Northern Saw-whet Owl","NSWO",1,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"8524","Barred Owl","BARR",2,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"8525","Great Horned Owl","GHOW",2,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"8526","Northern Saw-whet Owl","NSWO",2,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"8527","Barred Owl","BARR",3,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"8528","Great Horned Owl","GHOW",3,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"8529","Northern Saw-whet Owl","NSWO",3,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"8530","Barred Owl","BARR",4,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"8531","Great Horned Owl","GHOW",4,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"8532","Northern Saw-whet Owl","NSWO",4,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"8533","Barred Owl","BARR",5,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"8534","Great Horned Owl","GHOW",5,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"8535","Northern Saw-whet Owl","NSWO",5,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"8536","Barred Owl","BARR",6,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"8537","Great Horned Owl","GHOW",6,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"8538","Northern Saw-whet Owl","NSWO",6,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"8539","Barred Owl","BARR",7,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"8540","Great Horned Owl","GHOW",7,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"8541","Northern Saw-whet Owl","NSWO",7,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"8542","Barred Owl","BARR",8,"2007-04-01","2007","0000010111000000",-0.170282747061897,0.0905205602990285,-0.731957599603146,-0.702602611714171,-0.597749937824425,1.55253421661516,-0.181053749544983,-0.766001936574674,0
"8543","Great Horned Owl","GHOW",8,"2007-04-01","2007","0000000000000000",-0.170282747061897,0.0905205602990285,-0.731957599603146,-0.702602611714171,-0.597749937824425,1.55253421661516,-0.181053749544983,-0.766001936574674,0
"8544","Northern Saw-whet Owl","NSWO",8,"2007-04-01","2007","0000000000000000",-0.170282747061897,0.0905205602990285,-0.731957599603146,-0.702602611714171,-0.597749937824425,1.55253421661516,-0.181053749544983,-0.766001936574674,0
"8545","Barred Owl","BARR",9,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"8546","Great Horned Owl","GHOW",9,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"8547","Northern Saw-whet Owl","NSWO",9,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"8548","Barred Owl","BARR",10,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"8549","Great Horned Owl","GHOW",10,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"8550","Northern Saw-whet Owl","NSWO",10,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"9211","Barred Owl","BARR",1,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"9212","Great Horned Owl","GHOW",1,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"9213","Northern Saw-whet Owl","NSWO",1,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"9214","Barred Owl","BARR",2,"2007-04-01","2007","0000010000010000",-0.170282747061897,-0.406311887142906,-0.731957599603146,-0.702602611714171,1.05415998887263,0.320201002102275,-0.181053749544983,-1.00037237371962,0
"9215","Great Horned Owl","GHOW",2,"2007-04-01","2007","0000000000000000",-0.170282747061897,-0.406311887142906,-0.731957599603146,-0.702602611714171,1.05415998887263,0.320201002102275,-0.181053749544983,-1.00037237371962,0
"9216","Northern Saw-whet Owl","NSWO",2,"2007-04-01","2007","0000000000000000",-0.170282747061897,-0.406311887142906,-0.731957599603146,-0.702602611714171,1.05415998887263,0.320201002102275,-0.181053749544983,-1.00037237371962,0
"9217","Barred Owl","BARR",3,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"9218","Great Horned Owl","GHOW",3,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"9219","Northern Saw-whet Owl","NSWO",3,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"9220","Barred Owl","BARR",4,"2007-04-01","2007","0000000000000000",-0.170282747061897,-0.212310645760817,-0.731957599603146,-0.702602611714171,-0.597749937824425,0.320201002102275,-0.181053749544983,-0.531631499429728,0
"9221","Great Horned Owl","GHOW",4,"2007-04-01","2007","0010000000000000",-0.170282747061897,-0.212310645760817,-0.731957599603146,-0.702602611714171,-0.597749937824425,0.320201002102275,-0.181053749544983,-0.531631499429728,0
"9222","Northern Saw-whet Owl","NSWO",4,"2007-04-01","2007","0000000000000000",-0.170282747061897,-0.212310645760817,-0.731957599603146,-0.702602611714171,-0.597749937824425,0.320201002102275,-0.181053749544983,-0.531631499429728,0
"9223","Barred Owl","BARR",5,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"9224","Great Horned Owl","GHOW",5,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"9225","Northern Saw-whet Owl","NSWO",5,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"9226","Barred Owl","BARR",6,"2007-04-01","2007","0000000000100000",-0.170282747061897,0.0999840354883987,-0.731957599603146,-0.702602611714171,1.05415998887263,0.320201002102275,-0.181053749544983,-1.23474281086457,0
"9227","Great Horned Owl","GHOW",6,"2007-04-01","2007","0000000000000000",-0.170282747061897,0.0999840354883987,-0.731957599603146,-0.702602611714171,1.05415998887263,0.320201002102275,-0.181053749544983,-1.23474281086457,0
"9228","Northern Saw-whet Owl","NSWO",6,"2007-04-01","2007","0100010000000000",-0.170282747061897,0.0999840354883987,-0.731957599603146,-0.702602611714171,1.05415998887263,0.320201002102275,-0.181053749544983,-1.23474281086457,0
"9229","Barred Owl","BARR",7,"2007-04-01","2007","0000000000000000",-0.170282747061897,0.1946187873821,-0.731957599603146,-0.702602611714171,-0.597749937824425,0.320201002102275,-0.181053749544983,-1.23474281086457,0
"9230","Great Horned Owl","GHOW",7,"2007-04-01","2007","0010010111111000",-0.170282747061897,0.1946187873821,-0.731957599603146,-0.702602611714171,-0.597749937824425,0.320201002102275,-0.181053749544983,-1.23474281086457,0
"9231","Northern Saw-whet Owl","NSWO",7,"2007-04-01","2007","0000000000000010",-0.170282747061897,0.1946187873821,-0.731957599603146,-0.702602611714171,-0.597749937824425,0.320201002102275,-0.181053749544983,-1.23474281086457,0
"9232","Barred Owl","BARR",8,"2007-04-01","2007","1010000001010011",-0.170282747061897,0.289253539275802,-0.731957599603146,-0.702602611714171,-0.597749937824425,0.320201002102275,-0.181053749544983,-1.23474281086457,0
"9233","Great Horned Owl","GHOW",8,"2007-04-01","2007","0000000000000000",-0.170282747061897,0.289253539275802,-0.731957599603146,-0.702602611714171,-0.597749937824425,0.320201002102275,-0.181053749544983,-1.23474281086457,0
"9234","Northern Saw-whet Owl","NSWO",8,"2007-04-01","2007","0000000000000000",-0.170282747061897,0.289253539275802,-0.731957599603146,-0.702602611714171,-0.597749937824425,0.320201002102275,-0.181053749544983,-1.23474281086457,0
"9235","Barred Owl","BARR",9,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"9236","Great Horned Owl","GHOW",9,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"9237","Northern Saw-whet Owl","NSWO",9,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"9238","Barred Owl","BARR",10,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"9239","Great Horned Owl","GHOW",10,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"9240","Northern Saw-whet Owl","NSWO",10,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"13141","Barred Owl","BARR",1,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"13142","Great Horned Owl","GHOW",1,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"13143","Northern Saw-whet Owl","NSWO",1,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"13144","Barred Owl","BARR",2,"2007-04-01","2007","0000000000000000",-0.170282747061897,-0.458361000684442,-0.731957599603146,-0.702602611714171,0,1.55253421661516,-0.181053749544983,-1.23474281086457,0
"13145","Great Horned Owl","GHOW",2,"2007-04-01","2007","1100100111100011",-0.170282747061897,-0.458361000684442,-0.731957599603146,-0.702602611714171,0,1.55253421661516,-0.181053749544983,-1.23474281086457,0
"13146","Northern Saw-whet Owl","NSWO",2,"2007-04-01","2007","0000000000000000",-0.170282747061897,-0.458361000684442,-0.731957599603146,-0.702602611714171,0,1.55253421661516,-0.181053749544983,-1.23474281086457,0
"13147","Barred Owl","BARR",3,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"13148","Great Horned Owl","GHOW",3,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"13149","Northern Saw-whet Owl","NSWO",3,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"13150","Barred Owl","BARR",4,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"13151","Great Horned Owl","GHOW",4,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"13152","Northern Saw-whet Owl","NSWO",4,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"13153","Barred Owl","BARR",5,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"13154","Great Horned Owl","GHOW",5,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"13155","Northern Saw-whet Owl","NSWO",5,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"13156","Barred Owl","BARR",6,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"13157","Great Horned Owl","GHOW",6,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"13158","Northern Saw-whet Owl","NSWO",6,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"13159","Barred Owl","BARR",7,"2007-04-01","2007","0000000000000000",-0.170282747061897,0.0290079715681223,-0.731957599603146,-0.702602611714171,0,1.55253421661516,-0.181053749544983,-1.93785412229941,0
"13160","Great Horned Owl","GHOW",7,"2007-04-01","2007","0000000000000000",-0.170282747061897,0.0290079715681223,-0.731957599603146,-0.702602611714171,0,1.55253421661516,-0.181053749544983,-1.93785412229941,0
"13161","Northern Saw-whet Owl","NSWO",7,"2007-04-01","2007","0110110111111011",-0.170282747061897,0.0290079715681223,-0.731957599603146,-0.702602611714171,0,1.55253421661516,-0.181053749544983,-1.93785412229941,0
"13162","Barred Owl","BARR",8,"2007-04-01","2007","0000000000001000",-0.170282747061897,0.118910985867139,-0.731957599603146,-0.702602611714171,0,1.55253421661516,-0.181053749544983,-1.93785412229941,0
"13163","Great Horned Owl","GHOW",8,"2007-04-01","2007","0000000000000000",-0.170282747061897,0.118910985867139,-0.731957599603146,-0.702602611714171,0,1.55253421661516,-0.181053749544983,-1.93785412229941,0
"13164","Northern Saw-whet Owl","NSWO",8,"2007-04-01","2007","0000000000000000",-0.170282747061897,0.118910985867139,-0.731957599603146,-0.702602611714171,0,1.55253421661516,-0.181053749544983,-1.93785412229941,0
"13165","Barred Owl","BARR",9,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"13166","Great Horned Owl","GHOW",9,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"13167","Northern Saw-whet Owl","NSWO",9,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"13168","Barred Owl","BARR",10,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"13169","Great Horned Owl","GHOW",10,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"13170","Northern Saw-whet Owl","NSWO",10,"2007-04-01","2007","0000000000000000",-0.170282747061897,0,0,0,0,0,0,0,0
"16201","Barred Owl","BARR",1,"2007-04-03","2007","0000000000000000",0.0388086260745724,-0.534068802199404,0,-0.702602611714171,1.05415998887263,-0.912132212410609,-0.181053749544983,-0.0628906251398351,0
"16202","Great Horned Owl","GHOW",1,"2007-04-03","2007","0000000000000000",0.0388086260745724,-0.534068802199404,0,-0.702602611714171,1.05415998887263,-0.912132212410609,-0.181053749544983,-0.0628906251398351,0
"16203","Northern Saw-whet Owl","NSWO",1,"2007-04-03","2007","1110100011111011",0.0388086260745724,-0.534068802199404,0,-0.702602611714171,1.05415998887263,-0.912132212410609,-0.181053749544983,-0.0628906251398351,0
"16204","Barred Owl","BARR",2,"2007-04-03","2007","0000000000000000",0.0388086260745724,-0.453629263089757,0,-0.702602611714171,-0.597749937824425,0.320201002102275,-0.181053749544983,-0.0628906251398351,0
"16205","Great Horned Owl","GHOW",2,"2007-04-03","2007","0000000000100000",0.0388086260745724,-0.453629263089757,0,-0.702602611714171,-0.597749937824425,0.320201002102275,-0.181053749544983,-0.0628906251398351,0
"16206","Northern Saw-whet Owl","NSWO",2,"2007-04-03","2007","0100110111111011",0.0388086260745724,-0.453629263089757,0,-0.702602611714171,-0.597749937824425,0.320201002102275,-0.181053749544983,-0.0628906251398351,0
"16207","Barred Owl","BARR",3,"2007-04-03","2007","0000000000000000",0.0388086260745724,-0.37318972398011,0,-0.702602611714171,-0.597749937824425,1.55253421661516,-0.181053749544983,-0.0628906251398351,0
"16208","Great Horned Owl","GHOW",3,"2007-04-03","2007","0000000000000000",0.0388086260745724,-0.37318972398011,0,-0.702602611714171,-0.597749937824425,1.55253421661516,-0.181053749544983,-0.0628906251398351,0
"16209","Northern Saw-whet Owl","NSWO",3,"2007-04-03","2007","0100110101111000",0.0388086260745724,-0.37318972398011,0,-0.702602611714171,-0.597749937824425,1.55253421661516,-0.181053749544983,-0.0628906251398351,0
"16210","Barred Owl","BARR",4,"2007-04-03","2007","0010000011110000",0.0388086260745724,-0.297481922465149,0,-0.702602611714171,-0.597749937824425,0.320201002102275,-0.181053749544983,-0.0628906251398351,0
"16211","Great Horned Owl","GHOW",4,"2007-04-03","2007","0000000000000000",0.0388086260745724,-0.297481922465149,0,-0.702602611714171,-0.597749937824425,0.320201002102275,-0.181053749544983,-0.0628906251398351,0
"16212","Northern Saw-whet Owl","NSWO",4,"2007-04-03","2007","0000000000000000",0.0388086260745724,-0.297481922465149,0,-0.702602611714171,-0.597749937824425,0.320201002102275,-0.181053749544983,-0.0628906251398351,0
"16213","Barred Owl","BARR",5,"2007-04-03","2007","0000000000000000",0.0388086260745724,0,0,0,0,0,0,0,0
"16214","Great Horned Owl","GHOW",5,"2007-04-03","2007","0000000000000000",0.0388086260745724,0,0,0,0,0,0,0,0
"16215","Northern Saw-whet Owl","NSWO",5,"2007-04-03","2007","0000000000000000",0.0388086260745724,0,0,0,0,0,0,0,0
"16216","Barred Owl","BARR",6,"2007-04-03","2007","0000000000000000",0.0388086260745724,0,0,0,0,0,0,0,0
"16217","Great Horned Owl","GHOW",6,"2007-04-03","2007","0000000000000000",0.0388086260745724,0,0,0,0,0,0,0,0
"16218","Northern Saw-whet Owl","NSWO",6,"2007-04-03","2007","0000000000000000",0.0388086260745724,0,0,0,0,0,0,0,0
"16219","Barred Owl","BARR",7,"2007-04-03","2007","0110110000001001",0.0388086260745724,-0.0325046171627839,0,-0.702602611714171,-0.597749937824425,0.320201002102275,-0.181053749544983,-0.0628906251398351,0
"16220","Great Horned Owl","GHOW",7,"2007-04-03","2007","0000000000000000",0.0388086260745724,-0.0325046171627839,0,-0.702602611714171,-0.597749937824425,0.320201002102275,-0.181053749544983,-0.0628906251398351,0
"16221","Northern Saw-whet Owl","NSWO",7,"2007-04-03","2007","0000000000000000",0.0388086260745724,-0.0325046171627839,0,-0.702602611714171,-0.597749937824425,0.320201002102275,-0.181053749544983,-0.0628906251398351,0
"16222","Barred Owl","BARR",8,"2007-04-03","2007","0000000001111011",0.0388086260745724,0.0621301347309179,0,-0.702602611714171,-0.597749937824425,0.320201002102275,-0.181053749544983,-0.0628906251398351,0
"16223","Great Horned Owl","GHOW",8,"2007-04-03","2007","0000000000000000",0.0388086260745724,0.0621301347309179,0,-0.702602611714171,-0.597749937824425,0.320201002102275,-0.181053749544983,-0.0628906251398351,0
"16224","Northern Saw-whet Owl","NSWO",8,"2007-04-03","2007","0000000000000000",0.0388086260745724,0.0621301347309179,0,-0.702602611714171,-0.597749937824425,0.320201002102275,-0.181053749544983,-0.0628906251398351,0
"16225","Barred Owl","BARR",9,"2007-04-03","2007","0000010100000000",0.0388086260745724,0.161496624219305,0,0.48593174642507,-0.597749937824425,0.320201002102275,-0.181053749544983,-0.0628906251398351,0
"16226","Great Horned Owl","GHOW",9,"2007-04-03","2007","0000000000000000",0.0388086260745724,0.161496624219305,0,0.48593174642507,-0.597749937824425,0.320201002102275,-0.181053749544983,-0.0628906251398351,0
"16227","Northern Saw-whet Owl","NSWO",9,"2007-04-03","2007","0000000000000000",0.0388086260745724,0.161496624219305,0,0.48593174642507,-0.597749937824425,0.320201002102275,-0.181053749544983,-0.0628906251398351,0
"16228","Barred Owl","BARR",10,"2007-04-03","2007","0000000000000000",0.0388086260745724,0,0,0,0,0,0,0,0
"16229","Great Horned Owl","GHOW",10,"2007-04-03","2007","0000000000000000",0.0388086260745724,0,0,0,0,0,0,0,0
"16230","Northern Saw-whet Owl","NSWO",10,"2007-04-03","2007","0000000000000000",0.0388086260745724,0,0,0,0,0,0,0,0
"13231","Barred Owl","BARR",1,"2007-04-06","2007","0000000000000000",0.352445685779277,0,0,0,0,0,0,0,0
"13232","Great Horned Owl","GHOW",1,"2007-04-06","2007","0000000000000000",0.352445685779277,0,0,0,0,0,0,0,0
"13233","Northern Saw-whet Owl","NSWO",1,"2007-04-06","2007","0000000000000000",0.352445685779277,0,0,0,0,0,0,0,0
"13234","Barred Owl","BARR",2,"2007-04-06","2007","0000000000000000",0.352445685779277,0,0,0,0,0,0,0,0
"13235","Great Horned Owl","GHOW",2,"2007-04-06","2007","0000000000000000",0.352445685779277,0,0,0,0,0,0,0,0
"13236","Northern Saw-whet Owl","NSWO",2,"2007-04-06","2007","0000000000000000",0.352445685779277,0,0,0,0,0,0,0,0
"13237","Barred Owl","BARR",3,"2007-04-06","2007","0000000000000000",0.352445685779277,0,0,0,0,0,0,0,0
"13238","Great Horned Owl","GHOW",3,"2007-04-06","2007","0000000000000000",0.352445685779277,0,0,0,0,0,0,0,0
"13239","Northern Saw-whet Owl","NSWO",3,"2007-04-06","2007","0000000000000000",0.352445685779277,0,0,0,0,0,0,0,0
